Date,Close,High,Low,Open,Repaired?,Volume
04-10-2010,12651.15234375,12738.351522675035,12605.303268788577,12605.303268788577,False,0
05-10-2010,12596.353515625,12679.102553327375,12572.103797627628,12638.70263251748,False,0
06-10-2010,12629.0537109375,12728.80255395082,12588.804177791775,12647.10330626777,False,0
07-10-2010,12536.4541015625,12650.103173088202,12512.704377220227,12638.253701247366,False,0
08-10-2010,12473.255859375,12586.554351239862,12414.655952451696,12560.754845498754,False,0
11-10-2010,12512.8544921875,12591.853573533524,12457.404941679333,12514.754860713749,False,0
12-10-2010,12461.6552734375,12521.65457756089,12371.256907822295,12517.0550215319,False,0
13-10-2010,12744.8515625,12763.551540016482,12459.055086444003,12494.554672985294,False,0
14-10-2010,12598.703125,12827.200468274925,12532.254678842148,12785.801535555363,False,0
15-10-2010,12346.306640625,12629.303350126444,12324.257092315065,12615.3533170157,False,0
18-10-2010,12331.15625,12451.404850110983,12149.408365840574,12451.404850110983,False,0
19-10-2010,12245.5078125,12535.703652412685,12212.207418976483,12414.855450109597,False,0
20-10-2010,12176.3583984375,12302.557126157108,12139.759214682495,12214.60795362497,False,0
21-10-2010,12435.6552734375,12458.005599612205,12190.358319671368,12218.857988438904,False,0
22-10-2010,12384.65625,12486.405070595432,12298.00784030816,12480.055534820023,False,0
25-10-2010,12424.5556640625,12580.353656397174,12397.25617694201,12423.205093835792,False,0
26-10-2010,12332.5068359375,12435.555441103239,12314.507045461349,12427.405145350529,False,0
27-10-2010,12182.5087890625,12330.95628235534,12097.708993470196,12324.706355000433,False,0
28-10-2010,12105.1591796875,12291.00760663356,12051.909798282773,12226.558160026905,False,0
29-10-2010,12330.6064453125,12396.555872832314,11955.410618083595,12145.558794976267,False,0
01-11-2010,12734.751953125,12779.501431520754,12485.354469501182,12485.354469501182,False,0
02-11-2010,12770.751953125,12844.350707044105,12685.102558023375,12749.802001318792,False,0
03-11-2010,12891.650390625,12957.94942690752,12843.80133581993,12843.80133581993,False,0
04-11-2010,13182.7470703125,13204.39623258709,12951.99975399068,12987.148759257012,False,0
08-11-2010,13104.947265625,13301.29556903238,13078.748351434855,13287.89533418382,False,0
09-11-2010,13121.197265625,13170.946688008993,12950.549832865678,13023.69839763627,False,0
10-11-2010,13006.9482421875,13098.597566251754,12980.698547665954,13092.748024950262,False,0
11-11-2010,12823.4501953125,13068.39753658987,12781.851070634997,13014.048560468884,False,0
12-11-2010,12457.1552734375,12826.501574120353,12428.655604098292,12788.40143023092,False,0
15-11-2010,12762.001953125,12789.301440286485,12445.405049591956,12467.354989600137,False,0
16-11-2010,12524.3046875,12826.751368976315,12436.355513984092,12826.751368976315,False,0
18-11-2010,12315.0068359375,12630.753155317196,12050.209141405257,12630.753155317196,False,0
19-11-2010,12062.8095703125,12325.606311386047,12013.510340342207,12325.606311386047,False,0
22-11-2010,12389.9560546875,12414.40596671413,12054.410137761104,12120.6593701726,False,0
23-11-2010,12206.30859375,12318.656899807493,11891.211663153292,12318.656899807493,False,0
24-11-2010,11842.412109375,12292.706678351158,11746.613418567895,12205.85807879113,False,0
25-11-2010,11652.2646484375,11961.96025941159,11608.1645762405,11897.761788536885,False,0
26-11-2010,11668.7138671875,11874.411669616775,11362.768207504383,11703.113857637296,False,0
29-11-2010,11828.2119140625,11855.562181608373,11707.713316818228,11731.213043251757,False,0
30-11-2010,11952.4609375,12031.110415637551,11725.363962893141,11810.962579157125,False,0
01-12-2010,12310.6064453125,12345.205651224176,11963.710099865672,11987.560407683364,False,0
02-12-2010,12472.455078125,12535.70434519026,12389.506820582339,12410.856182560177,False,0
03-12-2010,12349.056640625,12463.954719026144,12232.55799489255,12453.105235773668,False,0
06-12-2010,12051.060546875,12429.306163741318,12011.360811605497,12427.80618112321,False,0
07-12-2010,11695.1640625,12040.260643007181,11629.365021521817,12040.260643007181,False,0
08-12-2010,11460.0673828125,11645.865034262175,11403.71744992312,11645.865034262175,False,0
09-12-2010,11115.9208984375,11533.86624702897,11043.822125158995,11470.517372281893,False,0
10-12-2010,11446.8671875,11482.566968605091,10977.773020799226,11087.621355656776,False,0
13-12-2010,11517.9658203125,11565.21527147776,11269.968700968911,11527.215712868661,False,0
14-12-2010,11560.365234375,11623.564692936165,11441.267013394387,11558.265649476032,False,0
15-12-2010,11196.169921875,11490.216315434152,11150.820838578697,11478.716448840043,False,0
16-12-2010,11424.017578125,11484.816675978836,11147.320599615801,11231.019821864063,False,0
20-12-2010,11266.96875,11404.517933695182,11237.069683198,11400.917389575936,False,0
21-12-2010,11537.1162109375,11570.865819563398,11294.218637050939,11294.218637050939,False,0
22-12-2010,11467.5673828125,11634.515644601064,11408.018267797584,11597.415488341834,False,0
23-12-2010,11468.916015625,11540.9151757287,11432.017032002519,11510.365727411587,False,0
24-12-2010,11476.916015625,11510.415625112311,11389.966833899207,11412.517352272604,False,0
27-12-2010,11470.81640625,11543.765750722938,11441.416358530394,11491.266363045863,False,0
28-12-2010,11427.1669921875,11497.215982729065,11392.7679779283,11497.215982729065,False,0
29-12-2010,11612.765625,11626.964678970615,11433.167123295068,11448.517531091775,False,0
30-12-2010,11629.1650390625,11661.964463650918,11573.566074001108,11604.91532008255,False,0
31-12-2010,11791.3134765625,11828.263243447245,11631.065334618916,11633.515501522048,False,0
03-01-2011,11855.6123046875,11912.012040265841,11826.812834487324,11881.961608032287,False,0
04-01-2011,11563.9150390625,11872.661440938364,11545.415254658601,11868.262078145946,False,0
05-01-2011,11305.318359375,11545.615361860953,11265.418434039335,11545.615361860953,False,0
06-01-2011,11186.669921875,11376.967517112587,11164.620373193748,11350.568409556881,False,0
07-01-2011,11053.220703125,11258.368701247413,11007.77201441237,11146.32020330589,False,0
10-01-2011,10700.5263671875,11072.571859716953,10671.475922643926,11024.372223057777,False,0
11-01-2011,10833.423828125,10951.072850667326,10620.676302061443,10734.075374024356,False,0
12-01-2011,11128.021484375,11161.021102109655,10728.325919108958,10906.274053082281,False,0
13-01-2011,10716.525390625,11127.820397873587,10676.375468317865,11125.820421201772,False,0
14-01-2011,10432.779296875,10907.173204625555,10387.779819186011,10746.675067534827,False,0
17-01-2011,10470.9775390625,10571.676560429114,10373.678868679706,10459.47767312756,False,0
18-01-2011,10618.376953125,10677.826459530334,10520.17789575356,10534.17773352196,False,0
19-01-2011,10615.02734375,10714.92559981565,10562.127566326652,10645.876595527803,False,0
20-01-2011,10798.2236328125,10878.672889570553,10493.127582814757,10579.126579514737,False,0
21-01-2011,10889.2734375,10923.572842306217,10739.874788646428,10750.27505801938,False,0
24-01-2011,11151.0205078125,11177.719415583857,10913.323081108512,10923.622765829234,False,0
25-01-2011,10872.82421875,11256.819769635535,10849.274686916086,11183.420229444751,False,0
27-01-2011,10676.0263671875,10970.722162455364,10639.72600763891,10946.273227728729,False,0
28-01-2011,10578.126953125,10736.275504134624,10480.977692559507,10689.92545735008,False,0
31-01-2011,10641.7255859375,10696.175146670426,10400.12879223977,10444.227887664156,False,0
01-02-2011,10481.078125,10683.3257694758,10457.678006909915,10683.3257694758,False,0
02-02-2011,10470.0283203125,10614.82643679527,10418.078730681518,10598.876427444315,False,0
03-02-2011,10670.4755859375,10704.175389555603,10429.37877884198,10460.828608611637,False,0
04-02-2011,10433.728515625,10772.325171813056,10385.7798533667,10632.776986720412,False,0
07-02-2011,10383.9287109375,10509.67724450202,10354.478859058887,10457.677850900787,False,0
08-02-2011,10147.6318359375,10430.928341779854,10119.332360783137,10430.928341779854,False,0
09-02-2011,10116.533203125,10294.68055357122,10038.034112439684,10131.23225160474,False,0
10-02-2011,10073.982421875,10227.631025153652,10017.73307620612,10106.13243850887,False,0
11-02-2011,10447.62890625,10473.32880368659,10061.283774827,10061.283774827,False,0
14-02-2011,10802.423828125,10815.57406539352,10477.727419382818,10477.727419382818,False,0
15-02-2011,10959.5732421875,11035.022563512764,10722.575987508091,10821.374647735092,False,0
16-02-2011,10960.5732421875,11024.122310804662,10908.524040370734,10929.123411149227,False,0
17-02-2011,11134.5703125,11190.069665109773,10917.972253140926,10996.12173216594,False,0
18-02-2011,10949.5732421875,11300.319175518294,10915.223054517912,11153.67048518874,False,0
21-02-2011,11049.970703125,11070.220466896219,10806.17374251309,10935.172237648263,False,0
22-02-2011,10836.673828125,10957.372620311487,10777.525101667698,10957.372620311487,False,0
23-02-2011,10646.326171875,10857.723123287364,10628.526574542338,10776.674262771414,False,0
24-02-2011,10210.630859375,10643.125812897482,10168.881346520518,10603.126279623726,False,0
25-02-2011,10435.728515625,10510.3780400344,10263.031300813042,10329.530529171567,False,0
28-02-2011,10435.228515625,10744.724924129072,10364.22933952229,10512.078209773917,False,0
01-03-2011,10885.2734375,10906.023195499041,10528.226820425027,10541.827247743016,False,0
03-03-2011,10914.373046875,11066.271670655044,10759.57504275729,10804.87432053547,False,0
04-03-2011,10963.2734375,11133.97067960056,10923.973111342108,11008.772910622665,False,0
07-03-2011,10782.125,10885.97340543323,10658.17624165793,10885.97340543323,False,0
08-03-2011,10931.4228515625,10962.57288042366,10779.02520738462,10782.474386077252,False,0
09-03-2011,10974.671875,11053.87114710147,10904.472497988445,10987.27231405655,False,0
10-03-2011,10850.1240234375,10920.523596680485,10783.174605448607,10920.523596680485,False,0
11-03-2011,10740.8251953125,10904.073295457307,10696.975119695144,10772.775018798082,False,0
14-03-2011,10893.123046875,10916.523164784996,10730.27533539703,10730.27533539703,False,0
15-03-2011,10725.6748046875,10784.074514706022,10591.176372169675,10673.775995468171,False,0
16-03-2011,10957.47265625,11001.122541148043,10776.974747496246,10776.974747496246,False,0
17-03-2011,10851.82421875,11018.17189702952,10824.27473387872,10881.723285720473,False,0
18-03-2011,10715.775390625,10927.122534626096,10699.275583095994,10881.873062463217,False,0
21-03-2011,10723.474609375,10814.623937502402,10661.02611856642,10795.52455076264,False,0
22-03-2011,10771.1748046875,10822.124408727403,10726.125522799075,10759.825327023733,False,0
23-03-2011,10957.97265625,10972.17268704865,10744.57571448867,10755.724999381606,False,0
24-03-2011,11070.220703125,11112.470211154172,11001.621892543057,11001.621892543057,False,0
25-03-2011,11387.1669921875,11420.267192065825,11136.320308524857,11179.069809922512,False,0
28-03-2011,11523.2666015625,11598.865333210395,11348.018636251256,11348.71784688318,False,0
29-03-2011,11582.365234375,11657.463969945053,11507.316302912956,11522.615929582951,False,0
30-03-2011,11765.0634765625,11801.51324830166,11625.364904650856,11625.364904650856,False,0
31-03-2011,11705.314453125,11898.262410891643,11569.1158372573,11804.813299273808,False,0
01-04-2011,11590.8154296875,11738.313714734943,11540.715426259343,11712.913619435127,False,0
04-04-2011,11804.1630859375,11840.563054969014,11614.315675422382,11614.315675422382,False,0
05-04-2011,11798.763671875,11861.012950558445,11677.96429039373,11853.462256802477,False,0
06-04-2011,11729.9130859375,11837.911827151285,11686.413592948615,11784.412450716678,False,0
07-04-2011,11754.263671875,11824.86246008601,11656.56461294106,11724.613626122065,False,0
08-04-2011,11673.1142578125,11853.211772902281,11632.414535781523,11751.663149084943,False,0
11-04-2011,11597.6650390625,11636.864778871464,11551.61576947052,11590.865313388256,False,0
13-04-2011,11839.3623046875,11856.2117180988,11490.416167722582,11531.31608266938,False,0
15-04-2011,11735.513671875,11950.560971261175,11707.463217412833,11809.962023301607,False,0
18-04-2011,11539.6162109375,11886.96179322538,11524.9161860555,11754.063919966451,False,0
19-04-2011,11586.615234375,11631.015108578536,11482.016841599281,11562.815706503307,False,0
20-04-2011,11794.4130859375,11813.563254577133,11614.46497655165,11678.56481945511,False,0
21-04-2011,11894.611328125,11925.9107679118,11836.812197281615,11857.311958287653,False,0
25-04-2011,11878.8623046875,11977.910961240155,11860.212130248321,11860.212130248321,False,0
26-04-2011,11867.5625,11912.311980786915,11709.663941418554,11903.661690528306,False,0
27-04-2011,11779.712890625,11936.211074261882,11732.113833698402,11922.16143263858,False,0
28-04-2011,11684.6640625,11855.062473585584,11659.364551720046,11851.612318353964,False,0
